,Abandonó_Servicio,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Antigüedad,Servicio_Telefónico,Múltiples_Líneas,Seguridad_Online,Respaldo_Online,Protección_Dispositivo,Soporte_Técnico,TV_Streaming,Películas_Streaming,Cargo_Mensual,Cargo_Total,Cuentas_Diarias,Género_Masculino,Servicio_Internet_Fibra optica,Servicio_Internet_No,Tipo_Contrato_Bianual,Tipo_Contrato_Mensual,Factura_Digital_Yes,Método_Pago_Cheque enviado por correo,Método_Pago_Tarjeta de crédito (automático),Método_Pago_Transferencia bancaria (automática)
3578,0,1,1,1,66,1,1,0,1,1,1,1,1,108.45,7076.35,3.573914141414141,1,1,0,0,0,1,0,0,0
3579,0,0,1,1,4,1,0,1,0,0,0,0,0,50.3,217.1,1.8091666666666664,0,0,0,0,1,0,0,0,0
3580,0,0,1,1,50,1,1,1,1,1,1,0,1,80.05,4042.2,2.6948,0,0,0,0,0,1,0,0,1
3581,1,0,0,0,60,0,0,0,1,0,0,1,1,50.8,3027.4,1.681888888888889,0,0,0,0,1,1,0,0,0
3582,0,0,0,0,64,1,1,0,0,1,1,1,1,104.65,6889.8,3.5884375,1,1,0,0,0,1,0,1,0
3583,0,0,0,0,59,1,1,0,0,0,0,0,0,24.45,1493.1,0.8435593220338983,0,0,1,1,0,0,0,0,0
3584,0,0,0,0,51,1,1,0,0,0,0,0,1,83.4,4149.45,2.712058823529412,1,1,0,0,1,0,0,0,1
3585,1,0,0,0,1,1,0,0,0,0,0,0,0,45.3,45.3,1.51,0,0,0,0,1,1,0,0,0
3586,0,0,0,0,10,1,0,0,1,0,1,0,1,64.9,685.55,2.2851666666666666,0,0,0,0,0,0,1,0,0
3587,0,0,1,1,17,1,0,1,0,0,1,0,0,55.35,920.5,1.8049019607843135,0,0,0,0,1,1,0,1,0
3588,1,0,1,0,18,0,0,0,0,1,0,1,0,39.05,669.85,1.240462962962963,0,0,0,0,1,1,0,0,0
3589,0,0,0,0,1,1,0,0,0,0,0,0,0,20.65,20.65,0.6883333333333332,1,0,1,0,1,0,0,0,0
3590,1,0,1,0,58,1,1,1,1,1,0,1,1,109.45,6144.55,3.531350574712644,0,1,0,1,0,1,0,0,1
3591,0,0,1,0,59,1,0,0,1,0,1,1,1,100.05,6034.85,3.4095197740112995,0,1,0,1,0,1,1,0,0
3592,0,0,0,0,2,1,0,1,1,0,0,1,0,91.15,168.5,2.808333333333333,0,1,0,0,1,1,0,0,0
3593,0,0,0,0,24,1,0,1,0,0,1,0,0,56.35,1381.2,1.9183333333333332,0,0,0,0,1,0,0,1,0
3594,0,0,1,0,47,1,0,0,0,0,0,0,0,19.65,921.55,0.6535815602836879,0,0,1,1,0,0,0,0,1
3595,1,0,1,0,3,1,1,0,1,0,0,0,1,91.5,242.95,2.6994444444444445,0,1,0,0,1,1,0,1,0
3596,0,0,1,0,55,1,0,1,1,0,1,0,0,56.8,3112.05,1.8860909090909093,0,0,0,1,0,0,1,0,0
3597,1,1,1,1,43,1,1,0,1,1,1,1,1,110.75,4687.9,3.6340310077519375,1,1,0,0,1,1,0,0,1
3598,1,0,0,1,1,1,0,0,0,0,0,0,0,45.95,45.95,1.5316666666666667,0,0,0,0,1,0,1,0,0
3599,1,0,0,0,11,1,0,1,0,0,0,0,0,73.5,791.75,2.3992424242424244,1,1,0,0,1,1,0,0,0
3600,0,0,0,0,60,0,0,1,0,1,0,1,1,53.6,3237.05,1.7983611111111113,0,0,0,1,0,0,0,0,0
3601,0,0,0,1,72,0,0,1,1,1,1,1,1,67.2,4671.7,2.162824074074074,1,0,0,1,0,0,0,1,0
3602,0,0,1,1,69,1,1,0,0,0,0,0,0,25.6,1673.4,0.8084057971014493,0,0,1,1,0,1,0,0,1
3603,0,1,1,0,29,1,1,0,0,0,0,0,1,84.3,2357.75,2.710057471264368,1,1,0,0,1,1,0,0,0
3604,0,0,1,1,71,1,1,1,1,1,1,1,1,89.9,6342.7,2.977793427230047,0,0,0,1,0,0,0,0,1
3605,0,0,1,0,48,1,1,0,1,0,1,1,1,105.1,5083.55,3.530243055555556,0,1,0,0,1,1,0,1,0
3606,0,0,1,0,36,1,1,0,0,0,0,1,1,95.0,3440.25,3.185416666666667,1,1,0,0,1,1,0,0,1
3607,0,1,1,0,2,1,0,0,0,0,0,0,0,70.1,141.65,2.3608333333333333,1,1,0,0,1,0,0,0,0
3608,0,0,1,0,50,1,1,0,0,1,0,1,1,75.7,3876.2,2.5841333333333334,0,0,0,0,0,0,0,0,1
3609,0,0,0,0,3,1,0,0,1,0,1,1,1,75.3,244.1,2.712222222222222,0,0,0,0,1,1,0,0,0
3610,0,0,0,0,31,1,0,0,0,0,0,0,0,20.45,638.55,0.6866129032258064,1,0,1,1,0,0,1,0,0
3611,0,0,0,1,63,0,0,1,1,0,1,0,0,40.6,2588.95,1.3698148148148148,1,0,0,0,0,1,0,0,1
3612,0,0,1,1,54,0,0,0,0,1,1,0,1,46.0,2424.05,1.4963271604938273,1,0,0,1,0,0,0,1,0
3613,0,0,1,1,56,1,1,1,0,0,0,1,0,65.2,3512.15,2.090565476190476,0,0,0,0,0,0,0,0,1
3614,0,0,1,0,43,1,1,1,1,0,1,1,1,86.45,3574.5,2.77093023255814,0,0,0,1,0,0,0,1,0
3615,0,0,0,0,25,1,0,1,0,1,1,1,1,105.5,2686.05,3.5814000000000004,1,1,0,0,1,1,0,0,0
3616,1,1,0,0,25,1,1,0,1,1,0,1,1,105.95,2655.25,3.5403333333333333,1,1,0,0,1,0,1,0,0
3617,0,0,1,0,62,1,0,1,1,1,0,1,0,72.0,4284.2,2.303333333333333,0,0,0,1,0,1,0,1,0
3618,0,0,1,1,49,1,0,0,1,1,0,1,0,90.4,4494.65,3.0575850340136053,1,1,0,0,1,1,0,1,0
3619,0,0,0,0,1,1,0,0,0,0,0,0,0,45.8,45.8,1.5266666666666666,1,0,0,0,1,1,1,0,0
3620,0,0,0,0,8,0,0,1,0,0,0,0,0,29.35,216.45,0.901875,1,0,0,0,1,0,1,0,0
3621,1,0,1,1,1,1,0,0,0,0,0,0,0,69.8,69.8,2.3266666666666667,0,1,0,0,1,1,0,0,0
3622,0,1,1,0,72,1,1,1,1,1,1,1,1,114.5,8331.95,3.85738425925926,1,1,0,1,0,1,1,0,0
3623,0,0,1,1,63,1,0,1,0,0,0,0,0,50.65,3221.25,1.7043650793650793,0,0,0,1,0,1,0,0,1
3624,0,0,0,0,54,1,1,0,0,1,0,0,1,89.4,4869.5,3.005864197530864,1,1,0,0,1,0,0,1,0
3625,1,0,1,1,33,1,1,1,0,1,0,1,1,103.7,3467.0,3.502020202020202,0,1,0,0,0,1,1,0,0
3626,0,0,0,0,31,1,1,0,1,0,1,1,0,71.05,2168.15,2.3313440860215056,1,0,0,0,1,1,0,0,0
3627,1,0,0,0,10,1,1,1,0,0,0,1,1,98.55,1008.55,3.361833333333333,1,1,0,0,1,0,0,0,0
3628,0,0,1,0,59,1,1,1,1,1,0,1,1,109.15,6557.75,3.7049435028248583,0,1,0,0,0,1,0,1,0
3629,0,0,0,1,9,1,0,1,0,1,1,0,1,93.0,870.25,3.223148148148148,0,1,0,0,1,0,0,0,1
3630,1,1,0,0,10,0,0,0,0,0,1,0,0,29.65,291.4,0.9713333333333332,0,0,0,0,1,1,0,0,0
3631,1,0,0,0,1,1,0,0,0,0,0,0,0,19.95,19.95,0.6649999999999999,1,0,1,0,1,0,0,0,0
3632,0,0,0,0,4,1,0,0,0,0,0,0,0,19.95,59.25,0.49375,1,0,1,0,1,1,1,0,0
3633,0,1,0,0,38,1,1,0,0,0,0,1,1,94.75,3653.0,3.204385964912281,1,1,0,0,1,0,0,0,0
3634,0,0,0,0,16,1,0,0,1,0,0,0,0,75.1,1212.85,2.526770833333333,0,1,0,0,1,0,0,0,1
3635,0,0,0,0,67,1,0,0,0,0,0,0,0,19.95,1311.75,0.6526119402985074,1,0,1,1,0,0,0,0,1
3636,0,0,0,0,20,1,0,0,0,0,0,0,0,19.7,406.95,0.67825,0,0,1,1,0,0,1,0,0
3637,0,0,1,0,64,1,0,1,1,1,1,0,1,74.35,4759.55,2.4789322916666667,0,0,0,1,0,1,1,0,0
3638,0,0,1,1,28,1,0,0,1,1,1,1,0,92.9,2768.35,3.295654761904762,1,1,0,0,0,0,0,0,1
3639,0,0,1,1,71,1,1,1,1,1,1,0,0,95.15,6770.85,3.1788028169014084,0,1,0,0,0,1,0,1,0
3640,0,0,0,0,21,1,0,0,1,1,1,1,1,104.55,2239.4,3.5546031746031748,0,1,0,0,0,1,1,0,0
3641,0,1,0,0,3,1,1,0,0,0,0,1,1,94.85,335.75,3.730555555555556,1,1,0,0,1,1,0,0,0
3642,0,0,1,1,31,1,1,1,0,1,0,1,0,98.05,3082.1,3.314086021505376,1,1,0,0,0,0,0,0,1
3643,0,0,1,0,37,1,1,1,0,0,0,0,0,55.05,2030.75,1.8295045045045044,1,0,0,0,1,1,1,0,0
3644,0,0,1,1,68,1,1,1,1,1,0,1,1,110.2,7467.5,3.6605392156862746,1,1,0,1,0,1,0,0,0
3645,0,0,0,0,34,1,1,0,0,0,0,1,0,85.35,2896.6,2.8398039215686275,0,1,0,0,1,0,0,0,0
3646,1,0,0,0,9,0,0,1,0,1,1,1,1,58.5,539.85,1.9994444444444448,0,0,0,0,1,0,1,0,0
3647,0,0,1,1,28,1,1,0,0,0,0,0,0,49.9,1410.25,1.6788690476190475,0,0,0,0,1,0,1,0,0
3648,0,0,0,1,3,0,0,0,1,0,0,0,0,29.65,90.05,1.0005555555555554,0,0,0,0,1,0,1,0,0
3649,0,0,1,1,11,1,0,0,0,0,0,0,0,20.9,202.3,0.613030303030303,0,0,1,1,0,0,0,1,0
3650,1,0,0,0,2,1,0,0,0,1,0,0,0,75.8,160.75,2.6791666666666667,0,1,0,0,1,1,0,0,0
3651,0,0,0,1,17,1,0,0,0,0,0,0,0,44.6,681.4,1.336078431372549,1,0,0,0,0,0,1,0,0
3652,0,0,1,1,69,1,0,1,1,0,1,1,1,106.35,7261.75,3.5080917874396134,1,1,0,1,0,1,0,1,0
3653,0,0,1,0,37,1,1,0,0,1,1,1,0,94.3,3460.95,3.117972972972973,1,1,0,1,0,0,1,0,0
3654,1,1,0,0,4,0,0,0,0,0,0,0,0,25.2,102.5,0.8541666666666666,1,0,0,0,1,1,0,0,1
3655,1,0,0,0,1,1,1,0,1,0,0,0,1,90.85,90.85,3.0283333333333333,1,1,0,0,1,1,0,1,0
3656,0,0,1,0,72,1,1,0,1,1,1,1,1,108.5,8003.8,3.705462962962963,0,1,0,0,0,1,0,0,1
3657,0,0,1,1,8,1,0,0,0,1,0,1,1,94.75,759.55,3.1647916666666664,1,1,0,0,1,1,0,0,0
3658,0,0,1,1,49,0,0,1,0,0,1,0,0,35.8,1782.0,1.2122448979591838,0,0,0,0,0,1,0,1,0
3659,0,0,0,0,27,1,0,0,0,0,0,0,0,19.85,470.0,0.5802469135802469,1,0,1,1,0,0,0,1,0
3660,0,0,0,0,4,1,1,0,0,0,1,0,1,65.55,237.2,1.9766666666666663,1,0,0,0,1,0,1,0,0
3661,0,0,1,0,72,1,1,1,1,0,1,1,1,108.95,7875.0,3.6458333333333335,1,1,0,1,0,1,0,1,0
3662,0,0,1,0,2,1,0,0,1,0,1,0,1,64.2,143.65,2.3941666666666666,1,0,0,0,1,1,1,0,0
3663,0,0,0,0,2,1,0,0,0,0,0,0,0,19.95,47.7,0.795,1,0,1,0,0,0,1,0,0
3664,0,0,1,1,67,1,1,0,1,1,0,1,1,105.4,6989.45,3.4773383084577114,1,1,0,0,0,1,0,0,0
3665,1,0,0,0,9,1,0,0,1,0,1,1,0,66.25,620.55,2.2983333333333333,0,0,0,0,1,0,1,0,0
3666,1,0,0,0,4,1,0,0,0,0,0,0,0,46.0,193.6,1.6133333333333333,0,0,0,0,1,1,1,0,0
3667,0,0,0,0,22,1,1,0,1,0,0,0,0,78.85,1600.25,2.4246212121212123,1,1,0,0,1,1,1,0,0
3668,0,0,0,0,48,1,0,0,1,0,0,0,0,75.15,3772.65,2.619895833333333,0,1,0,0,0,0,0,0,0
3669,0,0,0,0,47,1,0,0,0,0,0,0,0,20.55,945.7,0.670709219858156,0,0,1,1,0,1,1,0,0
3670,0,0,1,0,66,1,1,1,1,1,0,0,0,66.9,4370.25,2.207196969696969,0,0,0,1,0,0,0,0,1
3671,0,0,0,1,37,1,0,0,0,0,0,0,0,20.3,755.4,0.6805405405405405,0,0,1,0,0,0,0,0,1
3672,1,1,1,0,1,1,1,0,0,0,0,1,1,95.1,95.1,3.17,1,1,0,0,1,1,0,0,0
3673,1,1,1,1,22,0,0,1,0,0,0,0,1,40.05,880.2,1.3336363636363635,1,0,0,0,1,0,1,0,0
3674,0,0,1,1,56,1,0,1,1,1,0,0,0,61.3,3346.8,1.9921428571428568,0,0,0,1,0,1,0,1,0
3675,0,0,0,0,72,1,1,1,1,1,1,1,1,112.75,8192.6,3.7928703703703706,0,1,0,1,0,1,0,1,0
3676,0,0,0,0,10,1,0,0,0,0,1,1,1,95.1,865.1,2.8836666666666666,1,1,0,0,1,1,0,1,0
3677,0,0,0,0,9,1,0,1,0,1,1,1,0,69.5,653.25,2.4194444444444443,1,0,0,0,1,1,1,0,0
3678,0,0,0,0,35,1,0,0,0,0,0,0,0,19.25,617.65,0.5882380952380952,0,0,1,0,1,0,0,0,1
3679,1,1,0,0,1,1,0,0,0,0,0,0,0,69.5,69.5,2.316666666666667,1,1,0,0,1,1,0,0,1
3680,0,1,1,0,54,1,1,0,0,0,0,0,0,74.0,3919.15,2.4192283950617286,1,1,0,0,1,0,0,0,1
3681,1,1,0,0,1,1,1,0,0,0,0,1,0,85.7,85.7,2.856666666666667,0,1,0,0,1,1,0,0,0
3682,0,0,0,0,63,1,1,0,1,1,0,1,1,104.75,6536.5,3.4584656084656085,1,1,0,1,0,1,0,0,1
3683,0,1,0,0,53,1,0,1,1,0,1,0,1,96.75,5206.55,3.274559748427673,0,1,0,0,0,1,1,0,0
3684,1,0,0,0,1,1,0,0,1,0,0,0,0,75.7,75.7,2.523333333333333,0,1,0,0,1,1,0,0,0
3685,0,0,1,1,67,1,0,1,1,0,1,0,0,60.05,3994.05,1.987089552238806,1,0,0,0,0,0,1,0,0
3686,0,0,1,0,71,1,1,0,1,1,1,1,1,83.3,5894.5,2.7673708920187794,0,0,0,1,0,1,0,1,0
3687,0,0,1,1,42,1,1,1,1,0,0,1,0,94.45,3923.8,3.114126984126984,0,1,0,0,0,1,0,1,0
3688,0,0,1,1,12,1,1,0,0,0,0,0,0,25.25,274.7,0.7630555555555555,0,0,1,1,0,0,0,1,0
3689,0,1,1,0,57,1,0,0,1,1,0,1,0,90.65,5199.8,3.0408187134502924,1,1,0,0,0,1,0,0,0
3690,0,0,1,1,35,1,0,0,1,0,1,1,0,89.7,3165.6,3.0148571428571427,1,1,0,0,0,1,0,0,0
3691,0,0,0,1,33,0,0,1,0,0,1,0,0,34.05,1113.95,1.1252020202020203,1,0,0,0,0,0,0,1,0
3692,0,0,1,1,62,1,1,0,0,0,0,0,0,24.8,1476.25,0.7936827956989247,1,0,1,0,0,0,0,0,1
3693,0,0,0,0,25,1,0,1,0,0,0,0,0,74.3,1952.25,2.603,1,1,0,0,1,0,0,0,1
3694,0,0,1,0,26,1,0,0,0,0,1,0,1,85.9,2196.45,2.815961538461538,0,1,0,0,1,0,0,1,0
3695,1,0,0,1,39,0,0,0,0,1,0,0,0,30.1,1131.3,0.9669230769230768,0,0,0,0,1,0,0,1,0
3696,0,0,0,0,34,1,0,1,1,0,0,0,1,64.35,2053.05,2.012794117647059,0,0,0,0,0,0,0,0,0
3697,0,0,1,1,49,1,0,1,1,1,1,1,1,87.2,4345.0,2.95578231292517,0,0,0,0,0,1,1,0,0
3698,1,0,0,0,19,0,0,0,0,1,0,1,0,39.65,733.35,1.286578947368421,1,0,0,0,1,1,0,0,0
3699,0,0,0,0,17,1,0,1,1,0,0,0,0,55.5,934.15,1.8316666666666663,1,0,0,0,1,1,0,1,0
3700,0,0,0,0,53,1,0,0,1,0,1,0,0,80.6,4348.1,2.7346540880503145,1,1,0,0,1,1,1,0,0
3701,0,0,1,1,1,1,0,1,0,0,0,0,0,48.75,48.75,1.625,1,0,0,0,1,1,1,0,0
3702,0,0,1,0,70,1,0,1,1,0,1,0,1,67.95,4664.15,2.221023809523809,1,0,0,1,0,0,1,0,0
3703,1,0,0,0,2,1,0,0,1,0,1,0,0,55.05,102.75,1.7125,0,0,0,0,1,1,0,1,0
3704,0,0,0,0,28,1,0,0,0,1,1,0,1,91.0,2626.15,3.126369047619048,1,1,0,0,1,0,0,0,0
3705,0,0,0,0,27,1,0,0,0,0,0,0,0,20.3,595.05,0.7346296296296295,1,0,1,0,0,0,1,0,0
3706,0,0,1,1,72,1,1,0,0,1,0,0,1,90.8,6511.8,3.0147222222222223,1,1,0,1,0,1,0,1,0
3707,0,0,1,1,7,0,0,0,0,0,0,0,0,24.7,149.05,0.7097619047619048,0,0,0,0,1,1,0,0,0
3708,0,1,1,0,31,1,1,0,0,0,0,0,1,84.85,2633.4,2.8316129032258064,0,1,0,0,1,1,0,0,0
3709,1,0,1,0,33,1,1,0,1,1,0,1,1,104.4,3409.6,3.444040404040404,0,1,0,0,1,1,0,0,0
3710,0,0,1,1,68,1,1,0,0,0,0,0,0,24.0,1664.3,0.8158333333333333,1,0,1,1,0,1,0,0,1
3711,0,0,0,0,32,1,0,0,0,0,0,1,1,91.05,2871.5,2.9911458333333334,1,1,0,0,1,0,0,0,0
3712,0,0,0,0,4,1,0,0,0,0,0,0,0,19.0,78.9,0.6575000000000001,1,0,1,0,1,0,1,0,0
3713,0,0,0,0,64,1,0,1,1,0,0,1,1,100.3,6603.8,3.439479166666666,1,1,0,0,0,1,0,1,0
3714,0,0,0,0,26,1,0,0,1,0,0,1,0,85.75,2146.5,2.751923076923077,1,1,0,0,1,1,0,0,0
3715,0,1,1,0,71,0,0,1,1,1,1,0,0,46.35,3353.4,1.574366197183099,1,0,0,1,0,0,0,1,0
3716,1,0,0,0,13,1,0,0,0,0,0,0,1,80.85,1008.7,2.5864102564102565,1,1,0,0,1,1,0,0,0
3717,0,0,0,0,41,1,0,0,1,0,1,1,1,98.8,3959.15,3.218821138211382,0,1,0,1,0,1,0,0,1
3718,1,0,0,0,8,1,1,0,0,0,0,0,1,86.55,649.65,2.706875,1,1,0,0,1,1,0,0,0
3719,0,0,0,0,41,1,0,0,0,0,0,0,0,19.85,810.45,0.6589024390243903,0,0,1,1,0,1,1,0,0
3720,0,0,0,0,47,1,0,0,0,1,1,1,1,74.45,3510.3,2.4895744680851064,0,0,0,1,0,0,1,0,0
3721,0,0,1,0,29,1,1,0,0,0,0,0,0,74.95,2149.05,2.470172413793104,0,1,0,0,1,1,0,0,0
3722,1,1,0,0,8,0,0,0,0,1,0,0,0,29.4,221.9,0.9245833333333332,1,0,0,0,1,1,0,0,0
3723,1,0,0,0,57,1,1,1,1,1,0,1,1,112.95,6465.0,3.780701754385965,0,1,0,1,0,1,0,0,1
3724,0,0,0,0,42,1,0,1,1,1,0,0,0,59.65,2536.55,2.0131349206349207,0,0,0,0,1,0,0,0,1
3725,0,0,0,0,57,1,1,1,1,0,1,0,0,87.55,4884.85,2.856637426900585,0,1,0,0,1,1,0,0,1
3726,1,1,0,0,1,1,1,0,0,0,0,0,0,74.7,74.7,2.49,1,1,0,0,1,1,0,0,0
3727,0,0,1,1,45,1,0,0,0,0,0,0,0,20.35,929.2,0.6882962962962963,1,0,1,1,0,0,1,0,0
3728,0,0,0,0,54,1,1,0,1,0,0,0,0,79.85,4308.25,2.659413580246913,1,1,0,0,1,1,0,0,1
3729,1,1,1,0,33,1,1,0,0,0,0,1,1,94.5,3105.55,3.136919191919192,1,1,0,0,1,1,0,0,0
3730,0,0,1,0,52,0,0,1,0,1,0,0,0,35.45,1958.95,1.2557371794871794,0,0,0,0,0,0,1,0,0
3731,0,0,1,1,71,1,1,1,1,1,1,1,1,90.35,6325.25,2.9696009389671363,1,0,0,1,0,0,0,0,0
3732,0,1,1,1,72,1,1,1,1,1,1,1,1,90.15,6716.45,3.1094675925925923,0,0,0,1,0,1,0,0,1
3733,0,0,1,0,72,1,1,1,1,1,1,1,1,90.25,6369.45,2.948819444444444,1,0,0,1,0,1,0,1,0
3734,0,0,1,1,40,1,1,0,0,0,0,0,0,24.8,1024.7,0.8539166666666667,0,0,1,1,0,1,1,0,0
3735,0,0,1,1,64,0,0,0,1,0,1,1,1,54.6,3423.5,1.7830729166666666,0,0,0,1,0,1,0,0,0
3736,0,0,1,1,26,1,0,0,0,0,0,0,0,20.25,493.95,0.6332692307692308,0,0,1,0,1,1,0,1,0
3737,1,0,0,0,4,0,0,0,0,0,0,0,0,24.45,86.6,0.7216666666666666,0,0,0,0,1,1,0,0,0
3738,0,0,1,1,52,1,0,0,0,0,0,0,0,20.85,1071.6,0.6869230769230769,1,0,1,0,0,1,0,1,0
3739,0,1,1,0,62,1,1,0,1,1,0,1,0,97.95,5936.55,3.191693548387097,0,1,0,0,0,1,0,1,0
3740,0,0,1,1,42,1,0,0,0,1,1,1,1,73.15,3088.25,2.4509920634920634,1,0,0,0,0,0,0,0,0
3741,0,1,0,0,11,1,0,0,0,0,0,0,1,79.15,827.7,2.5081818181818183,1,1,0,0,1,1,0,1,0
3742,1,0,1,1,68,1,1,1,1,1,1,1,1,113.15,7856.0,3.850980392156863,1,1,0,1,0,1,0,0,0
3743,0,0,1,1,41,1,1,1,1,0,0,1,0,94.3,3893.6,3.165528455284553,0,1,0,0,1,1,0,0,1
3744,0,0,1,1,72,0,0,1,1,1,1,1,1,64.8,4719.75,2.1850694444444443,1,0,0,1,0,1,0,1,0
3745,1,0,0,0,1,1,0,0,0,0,0,0,1,80.85,80.85,2.695,1,1,0,0,1,1,1,0,0
3746,1,1,0,0,2,1,0,0,0,0,0,0,0,69.6,131.65,2.194166666666667,0,1,0,0,1,1,0,0,0
3747,1,1,0,0,2,1,1,0,0,0,0,1,0,85.55,187.45,3.1241666666666665,0,1,0,0,1,1,0,0,0
3748,0,0,0,0,49,1,0,0,0,1,1,1,1,100.65,4917.75,3.345408163265306,0,1,0,1,0,0,0,1,0
3749,1,1,0,0,36,1,1,1,0,0,0,1,0,90.85,3186.7,2.950648148148148,1,1,0,0,1,1,0,0,0
3750,0,0,1,0,56,1,0,1,1,1,0,1,1,105.6,6068.65,3.612291666666666,0,1,0,0,0,1,0,1,0
3751,0,0,1,0,72,1,1,0,1,1,0,1,1,104.8,7470.1,3.4583796296296296,1,1,0,1,0,1,0,0,1
3752,1,1,1,1,71,1,1,1,1,0,0,1,1,105.1,7548.1,3.5437089201877936,1,1,0,0,1,1,0,1,0
3753,0,1,0,0,11,1,0,0,0,0,0,0,1,78.5,874.2,2.6490909090909094,1,1,0,0,1,1,0,0,0
3754,1,1,1,0,11,1,1,0,0,1,1,1,1,104.05,1133.65,3.4353030303030305,0,1,0,0,1,1,0,0,1
3755,1,0,1,1,51,0,0,1,1,1,0,1,1,59.3,3014.65,1.970359477124183,1,0,0,0,0,0,0,0,0
3756,0,0,1,1,29,1,0,0,0,0,0,1,1,87.8,2621.75,3.0135057471264366,0,1,0,0,1,1,0,1,0
3757,0,0,1,0,53,1,1,0,1,0,1,0,1,97.75,5043.2,3.171823899371069,1,1,0,0,0,0,0,0,1
3758,1,0,0,1,4,1,0,1,0,0,0,0,0,49.4,184.4,1.5366666666666666,1,0,0,0,1,1,0,0,0
3759,0,0,1,1,46,1,0,0,0,0,0,0,0,20.1,936.85,0.6788768115942029,1,0,1,1,0,1,1,0,0
3760,0,0,1,0,72,1,1,0,0,0,0,0,0,24.55,1750.7,0.8105092592592593,0,0,1,1,0,0,0,0,0
3761,0,0,1,0,63,1,0,1,0,1,0,0,0,81.15,5224.5,2.7642857142857142,0,1,0,0,0,1,0,1,0
3762,0,1,0,0,60,1,1,1,0,0,0,1,1,101.4,6176.6,3.4314444444444447,0,1,0,0,0,1,0,0,1
3763,1,0,1,1,10,1,1,1,0,0,0,1,1,100.25,1064.65,3.548833333333333,0,1,0,0,1,1,0,0,0
3764,1,0,0,0,3,1,1,0,0,1,0,1,1,101.55,298.35,3.3150000000000004,1,1,0,0,1,1,0,0,1
3765,1,0,0,0,32,1,1,0,1,0,0,0,0,80.35,2596.15,2.704322916666667,1,1,0,0,1,1,0,0,1
3766,0,0,0,0,35,1,1,0,0,1,1,1,0,95.5,3418.2,3.255428571428572,1,1,0,0,1,0,0,0,0
3767,0,1,1,0,72,1,1,0,1,1,1,1,1,111.65,8022.85,3.714282407407408,1,1,0,1,0,1,0,0,1
3768,0,0,1,1,48,1,0,0,1,1,0,0,0,55.8,2651.2,1.841111111111111,1,0,0,0,0,1,0,1,0
3769,1,1,1,0,32,1,1,0,0,0,0,1,0,85.95,2628.6,2.738125,0,1,0,0,1,1,0,1,0
3770,0,0,1,1,53,0,0,1,1,1,0,0,1,48.7,2495.2,1.569308176100629,0,0,0,0,1,1,0,0,1
3771,0,0,0,0,7,1,0,0,0,1,1,0,1,62.8,418.3,1.991904761904762,0,0,0,0,1,0,0,0,1
3772,0,0,0,0,46,1,0,0,0,0,0,0,0,19.95,907.05,0.6572826086956521,1,0,1,1,0,0,0,0,0
3773,0,0,0,0,12,0,0,1,1,0,1,1,0,50.95,605.75,1.6826388888888888,1,0,0,0,1,1,0,0,1
3774,0,0,1,1,64,1,1,0,1,1,0,0,1,92.85,5980.75,3.114973958333333,0,1,0,0,0,1,0,0,0
3775,0,0,0,1,15,1,0,0,0,0,0,0,0,19.65,270.6,0.6013333333333334,0,0,1,0,0,0,1,0,0
3776,0,0,0,0,41,1,1,0,0,1,0,1,1,98.05,3990.6,3.244390243902439,0,1,0,0,1,0,0,0,1
3777,0,0,0,0,51,1,1,0,0,0,0,0,0,24.6,1266.4,0.8277124183006537,1,0,1,0,0,1,0,0,1
3778,0,1,1,1,28,1,1,0,0,0,0,0,0,51.0,1381.8,1.645,1,0,0,0,0,1,0,0,0
3779,0,0,0,0,66,0,0,1,0,1,1,1,1,61.35,4193.4,2.117878787878788,0,0,0,1,0,1,0,0,1
3780,1,0,0,0,2,1,0,0,1,0,0,1,0,87.15,183.75,3.0625,0,1,0,0,1,1,0,0,1
3781,0,0,1,1,43,1,0,1,0,1,1,1,1,79.15,3566.6,2.764806201550388,1,0,0,1,0,1,0,1,0
3782,0,0,1,1,58,1,1,1,0,1,1,1,0,75.8,4415.75,2.537787356321839,0,0,0,1,0,0,1,0,0
3783,0,0,1,1,66,1,1,0,1,1,0,1,1,79.85,5234.95,2.6439141414141414,1,0,0,1,0,0,0,0,1
3784,0,0,1,1,71,1,1,1,1,1,1,1,1,114.6,8100.25,3.802934272300469,0,1,0,1,0,0,0,0,1
3785,0,0,1,1,31,1,1,0,0,0,0,0,0,25.75,755.6,0.8124731182795699,1,0,1,1,0,0,1,0,0
3786,0,0,1,0,71,1,0,0,0,0,0,0,0,20.85,1539.75,0.722887323943662,1,0,1,0,0,0,0,0,0
3787,0,0,1,0,31,1,1,1,1,0,1,0,0,90.55,2929.75,3.150268817204301,1,1,0,0,1,1,0,1,0
3788,0,0,1,0,48,1,1,1,1,1,0,1,0,96.9,4473.45,3.1065625,1,1,0,1,0,1,0,0,1
3789,0,1,1,0,72,1,1,0,0,1,0,1,1,73.45,5329.0,2.4671296296296297,1,0,0,1,0,1,0,1,0
3790,0,1,1,0,72,1,1,0,1,1,1,1,0,77.35,5396.25,2.498263888888889,1,0,0,1,0,0,0,1,0
3791,0,1,1,0,54,1,1,0,0,1,0,1,1,99.05,5295.7,3.2689506172839504,1,1,0,0,1,1,0,1,0
